variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
regionЧелябинск...35,-0.12781236041635885,0.7850388293039435,-1.7054069519704917,1.4497822311377742,0.871337443018407,-0.1422074561591106,0.5916056296378951,-1.331083479625677,1.0466685673074556,0.8110420806652372,-0.11698971933720799,0.6145679380427455,-1.3520102291614862,1.11803079048707,0.8498127950500212,-0.0073643768634143805,0.5744272262298312,-1.1617191062277188,1.14699035250089,0.9898231522736555,-0.1594119140521369,0.6049479435913423,-1.3751003212455544,1.0562764931412807,0.7932598824165341,Tertiary
"regionЧелябинская область, Красноармейский район...36",-2.0367032745948546,1.3052128573528121,-4.659626711913765,0.5862201627240555,0.1250925771483768,-0.012673184346615803,1.7589101480154379,-3.5473354621337654,3.521989093440534,0.9942804390761011,0.09428962810474842,0.9729025255236032,-1.8608311953279826,2.0494104515374794,0.9231885854776998,-0.1031883308444152,0.17866963869503852,-0.4622384123927928,0.2558617507039624,0.5662212310252954,-0.2603165114532322,0.41232658812220313,-1.088917812553599,0.5682847896471345,0.5307552742188151,Tertiary
regionНижний Новгород...37,0.18795483773716673,0.5869639038538933,-0.9915932885363252,1.3675029640106586,0.7501666323822422,0.1660822700848939,0.545212799251485,-0.9295638702568056,1.2617284104265933,0.7619462828241241,0.024787672781857367,0.5552888747619917,-1.0911070993932008,1.1406824449569157,0.9645762892020291,0.10737288262038801,0.5710533402558606,-1.0402017690377277,1.2549475342785035,0.8516327725251097,0.07623060380220173,0.5557745808223339,-1.0406402312442435,1.1931014388486472,0.8914655743624951,Tertiary
"regionПензенская область, Земетчинский район...38",-0.07028988701002067,0.3166903847967072,-0.7067030421344137,0.5661232681143723,0.825274154707955,0.01329376945075383,0.2205704849365185,-0.4299592151192618,0.45654675402076944,0.9521857936472308,-0.04669806242834996,0.2257920553233278,-0.5004441855466248,0.40704806068992494,0.8370083496646588,-0.219209077424404,0.20106346940330724,-0.6232612466285827,0.18484309177977482,0.2809363888638676,-0.33260316441953375,0.23370429098604473,-0.8022495203959354,0.1370431915568679,0.16102025563763062,Tertiary
"regionКраснодарский край, Кущевский район...39",0.00537696876099787,0.2924451179044306,-0.5823134983990867,0.5930674359210826,0.9854053865502964,-0.0881186544159567,0.17410980665330705,-0.4380054104078023,0.2617681015758889,0.6150492435730789,-0.08947894367550165,0.15884776087927654,-0.40869547041192256,0.2297375830609193,0.5757994049147606,-0.0021143325801558166,0.16924869628595718,-0.34223232155282285,0.33800365639251123,0.9900834439601431,-0.0034064024572957787,0.18593831534936334,-0.37706343661690395,0.37025063170231237,0.9854579141529526,Tertiary
regionСмоленск...40,-0.2491045077599669,0.5588136114133828,-1.3720825034270625,0.8738734879071286,0.6577240919879378,-0.2202534549786044,0.5843840624246681,-1.3946171958002052,0.9541102858429964,0.7078764046386177,-0.14053101969858461,0.5774497446351194,-1.3009597272039235,1.0198976878067545,0.808738682295124,-0.0027562265849427822,0.5727828440470697,-1.153806446234393,1.1482939930645075,0.9961801383591251,-0.29348489438800474,0.5542378094703834,-1.407267471780441,0.8202976830044314,0.5988297545815323,Tertiary
regionТула...41,0.39664596226980736,0.6054224027190102,-0.8199959062376017,1.6132878307772163,0.515431573121433,0.14730359424741726,0.5685592490120289,-0.9952589934079532,1.2898661819027877,0.7966571444845609,-0.005789562925043294,0.5599938805164941,-1.1311393981549,1.1195602723048135,0.9917931021129237,0.036709466428603524,0.5780191413148759,-1.1248634865444775,1.1982824194016848,0.949619501300313,-0.10483221928751614,0.5883233785168511,-1.2871123121791928,1.0774478736041604,0.8593099132643867,Tertiary
"regionРостовская область, Батайск...42",-0.3781421270824089,0.3224800788656039,-1.026190108038211,0.26990585387339305,0.24662308912560682,-0.1672310906269436,0.206923247686532,-0.5830589251641586,0.24859674391027134,0.4228937535205868,-0.04225783461364947,0.19026421003507943,-0.4246080796121017,0.34009241038480276,0.825158527137365,-0.24582144048689725,0.1516794454955939,-0.550632698136337,0.058989817162542424,0.11150817249223417,-0.18056204137415754,0.19411986913010418,-0.5706605234127836,0.20953644066446853,0.35684964466385916,Tertiary
regionМосква...43,0.48599772521005297,0.5672424249016096,-0.6539186053213641,1.62591405574147,0.3957414810442852,0.4059147446197975,0.5857599633989171,-0.7712139727283962,1.5830434619679912,0.49159924968397606,0.451098729767679,0.5625728046236406,-0.679433647486335,1.5816311070216929,0.4265117026523614,0.585161452263033,0.5653774674123919,-0.5510071058797535,1.7213300104058193,0.3057535054225798,0.55925583015284,0.6015010381359339,-0.6495057611926632,1.7680174214983433,0.35704976923268983,Tertiary
regionСанкт-Петербург...44,-2.5158692917658847,1.2639747747083971,-5.055921699375889,0.024183115844119918,0.05213557332045973,-0.13279245977127654,1.7984475585359045,-3.746908138680569,3.4813232191380163,0.9414404745799883,-0.081430487664821,0.6162020596152177,-1.319734887735598,1.156873912405956,0.8954075950261557,-0.03634771610088684,0.5777640532668177,-1.1974080504493028,1.1247126182475289,0.9500933060547113,-0.1577810631753033,0.6019760471720493,-1.3674972209171967,1.05193509456659,0.794339083279036,Tertiary
